    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     6.1000E-3      -13.350      340.550     -415.29       290.060       71.0220       2.39020
     6.1000E-3      -13.500      340.540     -415.07       289.910       71.0000       2.39040
     6.1000E-3      -13.650      340.540     -414.85       289.760       70.9770       2.39060
     6.1000E-3      -13.800      340.530     -414.62       289.610       70.9540       2.39080
     6.1000E-3      -13.950      340.520     -414.40       289.460       70.9320       2.39100
     6.1000E-3      -14.100      340.510     -414.16       289.300       70.9090       2.39120
     6.1000E-3      -14.250      340.500     -413.93       289.140       70.8860       2.39140
     6.1000E-3      -14.400      340.490     -413.69       288.980       70.8630       2.39160
     6.1000E-3      -14.550      340.480     -413.45       288.820       70.8390       2.39180
     6.1000E-3      -14.700      340.480     -413.21       288.650       70.8160       2.39200
     6.1000E-3      -14.850      340.470     -412.96       288.490       70.7930       2.39220
     6.1000E-3      -15.000      340.460     -412.72       288.320       70.7690       2.39230
     6.1600E-3      -15.000      340.460     -416.65       291.050       70.8120       2.39100
     6.1600E-3      -14.850      340.460     -416.91       291.220       70.8350       2.39080
     6.1600E-3      -14.700      340.470     -417.15       291.390       70.8590       2.39060
     6.1600E-3      -14.550      340.480     -417.40       291.550       70.8820       2.39050
     6.1600E-3      -14.400      340.490     -417.64       291.720       70.9050       2.39030
     6.1600E-3      -14.250      340.500     -417.88       291.880       70.9290       2.39010
     6.1600E-3      -14.100      340.510     -418.12       292.040       70.9520       2.38990
     6.1600E-3      -13.950      340.520     -418.35       292.200       70.9750       2.38970
     6.1600E-3      -13.800      340.530     -418.58       292.350       70.9970       2.38950
     6.1600E-3      -13.650      340.530     -418.81       292.510       71.0200       2.38930
     6.1600E-3      -13.500      340.540     -419.03       292.660       71.0430       2.38910
     6.1600E-3      -13.350      340.550     -419.26       292.800       71.0650       2.38890
     6.1600E-3      -13.200      340.560     -419.47       292.950       71.0880       2.38860
     6.1600E-3      -13.050      340.570     -419.69       293.090       71.1100       2.38840
     6.1600E-3      -12.900      340.570     -419.90       293.240       71.1320       2.38820
     6.1600E-3      -12.750      340.580     -420.11       293.370       71.1550       2.38790
     6.1600E-3      -12.600      340.590     -420.32       293.510       71.1770       2.38770
     6.1600E-3      -12.450      340.600     -420.52       293.650       71.1980       2.38740
     6.1600E-3      -12.300      340.610     -420.72       293.780       71.2200       2.38720
     6.1600E-3      -12.150      340.610     -420.92       293.910       71.2420       2.38690
     6.1600E-3      -12.000      340.620     -421.12       294.040       71.2630       2.38660
     6.1600E-3      -11.850      340.630     -421.31       294.160       71.2850       2.38630
     6.1600E-3      -11.700      340.630     -421.50       294.280       71.3060       2.38600
     6.1600E-3      -11.550      340.640     -421.68       294.400       71.3280       2.38580
     6.1600E-3      -11.400      340.650     -421.87       294.520       71.3490       2.38550
     6.1600E-3      -11.250      340.660     -422.05       294.640       71.3700       2.38510
     6.1600E-3      -11.100      340.660     -422.22       294.750       71.3910       2.38480
     6.1600E-3      -10.950      340.670     -422.40       294.860       71.4110       2.38450
     6.1600E-3      -10.800      340.680     -422.57       294.970       71.4320       2.38420
     6.1600E-3      -10.650      340.680     -422.74       295.080       71.4530       2.38390
     6.1600E-3      -10.500      340.690     -422.90       295.180       71.4730       2.38350
     6.1600E-3      -10.350      340.700     -423.07       295.280       71.4930       2.38320
     6.1600E-3      -10.200      340.700     -423.22       295.380       71.5140       2.38290
     6.1600E-3      -10.050      340.710     -423.38       295.480       71.5340       2.38250
     6.1600E-3       -9.9000     340.710     -423.53       295.570       71.5540       2.38220
     6.1600E-3       -9.7500     340.720     -423.68       295.670       71.5740       2.38180
     6.1600E-3       -9.6000     340.730     -423.83       295.760       71.5940       2.38140
     6.1600E-3       -9.4500     340.730     -423.97       295.850       71.6130       2.38100
     6.1600E-3       -9.3000     340.740     -424.12       295.930       71.6330       2.38070
     6.1600E-3       -9.1500     340.740     -424.25       296.010       71.6520       2.38030
     6.1600E-3       -9.0000     340.750     -424.39       296.090       71.6720       2.37990
     6.1600E-3       -8.8500     340.760     -424.52       296.170       71.6910       2.37950
     6.1600E-3       -8.7000     340.760     -424.65       296.250       71.7100       2.37910
     6.1600E-3       -8.5500     340.770     -424.78       296.320       71.7290       2.37870
     6.1600E-3       -8.4000     340.770     -424.90       296.400       71.7480       2.37830
     6.1600E-3       -8.2500     340.780     -425.02       296.460       71.7670       2.37790
     6.1600E-3       -8.1000     340.780     -425.14       296.530       71.7850       2.37750
     6.1600E-3       -7.9500     340.790     -425.25       296.600       71.8040       2.37700
     6.1600E-3       -7.8000     340.790     -425.36       296.660       71.8220       2.37660
     6.1600E-3       -7.6500     340.800     -425.47       296.720       71.8410       2.37620
     6.1600E-3       -7.5000     340.800     -425.58       296.780       71.8590       2.37570
     6.1600E-3       -7.3500     340.810     -425.68       296.830       71.8770       2.37530
     6.1600E-3       -7.2000     340.810     -425.78       296.880       71.8950       2.37480
     6.1600E-3       -7.0500     340.810     -425.87       296.930       71.9130       2.37440
     6.1600E-3       -6.9000     340.820     -425.97       296.980       71.9310       2.37390
     6.1600E-3       -6.7500     340.820     -426.06       297.030       71.9480       2.37340
     6.1600E-3       -6.6000     340.830     -426.14       297.070       71.9660       2.37300
     6.1600E-3       -6.4500     340.830     -426.23       297.110       71.9830       2.37250
     6.1600E-3       -6.3000     340.840     -426.31       297.150       72.0010       2.37200
     6.1600E-3       -6.1500     340.840     -426.39       297.190       72.0180       2.37150
     6.1600E-3       -6.0000     340.840     -426.46       297.220       72.0350       2.37100
     6.1600E-3       -5.8500     340.850     -426.53       297.260       72.0520       2.37050
     6.1600E-3       -5.7000     340.850     -426.60       297.290       72.0690       2.37000
     6.1600E-3       -5.5500     340.850     -426.67       297.310       72.0860       2.36950
     6.1600E-3       -5.4000     340.860     -426.73       297.340       72.1020       2.36900
     6.1600E-3       -5.2500     340.860     -426.79       297.360       72.1190       2.36850
     6.1600E-3       -5.1000     340.870     -426.85       297.380       72.1350       2.36790
     6.1600E-3       -4.9500     340.870     -426.90       297.400       72.1510       2.36740
     6.1600E-3       -4.8000     340.870     -426.95       297.410       72.1680       2.36690
     6.1600E-3       -4.6500     340.870     -427.00       297.430       72.1840       2.36630
     6.1600E-3       -4.5000     340.880     -427.04       297.440       72.2000       2.36580
     6.1600E-3       -4.3500     340.880     -427.08       297.450       72.2150       2.36520
     6.1600E-3       -4.2000     340.880     -427.12       297.450       72.2310       2.36470
     6.1600E-3       -4.0500     340.890     -427.16       297.460       72.2470       2.36410
     6.1600E-3       -3.9000     340.890     -427.19       297.460       72.2620       2.36360
     6.1600E-3       -3.7500     340.890     -427.22       297.460       72.2780       2.36300
     6.1600E-3       -3.6000     340.890     -427.25       297.460       72.2930       2.36240
     6.1600E-3       -3.4500     340.900     -427.27       297.450       72.3080       2.36180
     6.1600E-3       -3.3000     340.900     -427.29       297.440       72.3230       2.36130
     6.1600E-3       -3.1500     340.900     -427.31       297.430       72.3380       2.36070
     6.1600E-3       -3.0000     340.900     -427.32       297.420       72.3530       2.36010
     6.1600E-3       -2.8500     340.900     -427.33       297.410       72.3670       2.35950
     6.1600E-3       -2.7000     340.910     -427.34       297.390       72.3820       2.35890
     6.1600E-3       -2.5500     340.910     -427.35       297.370       72.3960       2.35830
     6.1600E-3       -2.4000     340.910     -427.35       297.350       72.4110       2.35770
     6.1600E-3       -2.2500     340.910     -427.35       297.330       72.4250       2.35700
     6.1600E-3       -2.1000     340.910     -427.34       297.300       72.4390       2.35640
     6.1600E-3       -1.9500     340.910     -427.34       297.270       72.4530       2.35580
     6.1600E-3       -1.8000     340.910     -427.33       297.240       72.4670       2.35520
     6.1600E-3       -1.6500     340.920     -427.32       297.210       72.4800       2.35450
     6.1600E-3       -1.5000     340.920     -427.30       297.170       72.4940       2.35390
