    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     5.8420E-3       24.3000     339.760     -361.02       244.310      -72.615        2.16530
     5.8420E-3       24.6000     339.730     -360.02       243.510      -72.596        2.16200
     5.8420E-3       24.9000     339.700     -359.01       242.710      -72.578        2.15880
     5.8420E-3       25.2000     339.670     -358.00       241.900      -72.558        2.15550
     5.8420E-3       25.5000     339.640     -356.97       241.080      -72.538        2.15220
     5.8420E-3       25.8000     339.610     -355.93       240.250      -72.518        2.14880
     5.8420E-3       26.1000     339.580     -354.88       239.410      -72.497        2.14540
     5.8420E-3       26.4000     339.550     -353.82       238.570      -72.475        2.14200
     5.8420E-3       26.7000     339.510     -352.76       237.720      -72.453        2.13860
     5.8420E-3       27.0000     339.480     -351.68       236.860      -72.430        2.13510
     5.8420E-3       27.3000     339.450     -350.59       236.000      -72.407        2.13160
     5.8420E-3       27.6000     339.410     -349.49       235.120      -72.383        2.12800
     5.8420E-3       27.9000     339.380     -348.38       234.240      -72.359        2.12450
     5.8420E-3       28.2000     339.350     -347.26       233.360      -72.334        2.12090
     5.8420E-3       28.5000     339.310     -346.13       232.460      -72.308        2.11720
     5.8420E-3       28.8000     339.280     -344.99       231.560      -72.282        2.11350
     5.8420E-3       29.1000     339.240     -343.85       230.650      -72.256        2.10980
     5.8420E-3       29.4000     339.210     -342.69       229.730      -72.228        2.10610
     5.8420E-3       29.7000     339.170     -341.52       228.800      -72.200        2.10230
     5.8420E-3       30.0000     339.140     -340.34       227.870      -72.172        2.09850
     5.8915E-3       30.0000     339.130     -343.13       229.810      -72.236        2.09980
     5.8915E-3       29.7000     339.170     -344.32       230.750      -72.264        2.10360
     5.8915E-3       29.4000     339.200     -345.50       231.680      -72.292        2.10740
     5.8915E-3       29.1000     339.240     -346.67       232.610      -72.319        2.11110
     5.8915E-3       28.8000     339.270     -347.83       233.530      -72.346        2.11480
     5.8915E-3       28.5000     339.310     -348.98       234.440      -72.371        2.11850
     5.8915E-3       28.2000     339.340     -350.12       235.340      -72.397        2.12210
     5.8915E-3       27.9000     339.380     -351.25       236.230      -72.422        2.12570
     5.8915E-3       27.6000     339.410     -352.36       237.120      -72.446        2.12930
     5.8915E-3       27.3000     339.440     -353.47       238.000      -72.469        2.13280
     5.8915E-3       27.0000     339.480     -354.57       238.870      -72.492        2.13630
     5.8915E-3       26.7000     339.510     -355.66       239.740      -72.515        2.13970
     5.8915E-3       26.4000     339.540     -356.74       240.600      -72.537        2.14320
     5.8915E-3       26.1000     339.570     -357.80       241.440      -72.558        2.14660
     5.8915E-3       25.8000     339.600     -358.86       242.290      -72.579        2.14990
     5.8915E-3       25.5000     339.630     -359.91       243.120      -72.599        2.15330
     5.8915E-3       25.2000     339.670     -360.94       243.950      -72.619        2.15660
     5.8915E-3       24.9000     339.700     -361.97       244.760      -72.638        2.15980
     5.8915E-3       24.6000     339.730     -362.98       245.580      -72.657        2.16310
     5.8915E-3       24.3000     339.760     -363.99       246.380      -72.675        2.16630
     5.8915E-3       24.0000     339.790     -364.98       247.170      -72.692        2.16950
     5.8915E-3       23.7000     339.810     -365.97       247.960      -72.709        2.17260
     5.8915E-3       23.4000     339.840     -366.94       248.740      -72.725        2.17580
     5.8915E-3       23.1000     339.870     -367.91       249.510      -72.741        2.17890
     5.8915E-3       22.8000     339.900     -368.86       250.280      -72.756        2.18190
     5.8915E-3       22.5000     339.930     -369.80       251.030      -72.771        2.18500
     5.8915E-3       22.2000     339.950     -370.73       251.780      -72.785        2.18800
     5.8915E-3       21.9000     339.980     -371.65       252.520      -72.799        2.19100
     5.8915E-3       21.6000     340.010     -372.56       253.250      -72.812        2.19390
     5.8915E-3       21.3000     340.030     -373.46       253.980      -72.824        2.19690
     5.8915E-3       21.0000     340.060     -374.35       254.690      -72.836        2.19980
     5.8915E-3       20.7000     340.080     -375.23       255.400      -72.848        2.20270
     5.8915E-3       20.4000     340.110     -376.10       256.100      -72.859        2.20550
     5.8915E-3       20.1000     340.130     -376.95       256.790      -72.869        2.20830
     5.8915E-3       19.8000     340.160     -377.80       257.470      -72.879        2.21110
     5.8915E-3       19.5000     340.180     -378.63       258.150      -72.888        2.21390
     5.8915E-3       19.2000     340.210     -379.46       258.820      -72.897        2.21670
     5.8915E-3       18.9000     340.230     -380.27       259.480      -72.905        2.21940
     5.8915E-3       18.6000     340.250     -381.07       260.130      -72.913        2.22210
     5.8915E-3       18.3000     340.270     -381.86       260.770      -72.920        2.22480
     5.8915E-3       18.0000     340.300     -382.64       261.410      -72.927        2.22750
     5.8915E-3       17.7000     340.320     -383.41       262.030      -72.933        2.23010
     5.8915E-3       17.4000     340.340     -384.17       262.650      -72.939        2.23270
     5.8915E-3       17.1000     340.360     -384.92       263.260      -72.944        2.23530
     5.8915E-3       16.8000     340.380     -385.65       263.870      -72.948        2.23790
     5.8915E-3       16.5000     340.400     -386.38       264.460      -72.952        2.24040
     5.8915E-3       16.2000     340.420     -387.09       265.050      -72.956        2.24290
     5.8915E-3       15.9000     340.440     -387.80       265.620      -72.959        2.24540
     5.8915E-3       15.6000     340.460     -388.49       266.190      -72.961        2.24790
     5.8915E-3       15.3000     340.480     -389.17       266.750      -72.963        2.25040
     5.8915E-3       15.0000     340.500     -389.84       267.310      -72.964        2.25280
     5.8915E-3       14.7000     340.510     -390.50       267.850      -72.965        2.25520
     5.8915E-3       14.4000     340.530     -391.15       268.390      -72.965        2.25760
     5.8915E-3       14.1000     340.550     -391.78       268.910      -72.965        2.26000
     5.8915E-3       13.8000     340.570     -392.41       269.430      -72.965        2.26230
     5.8915E-3       13.5000     340.580     -393.02       269.940      -72.963        2.26460
     5.8915E-3       13.2000     340.600     -393.62       270.440      -72.962        2.26690
     5.8915E-3       12.9000     340.610     -394.21       270.940      -72.959        2.26920
     5.8915E-3       12.6000     340.630     -394.79       271.420      -72.957        2.27150
     5.8915E-3       12.3000     340.640     -395.36       271.900      -72.953        2.27370
     5.8915E-3       12.0000     340.660     -395.92       272.370      -72.950        2.27600
     5.8915E-3       11.7000     340.670     -396.47       272.830      -72.945        2.27820
     5.8915E-3       11.4000     340.690     -397.00       273.280      -72.940        2.28030
     5.8915E-3       11.1000     340.700     -397.53       273.720      -72.935        2.28250
     5.8915E-3       10.8000     340.710     -398.04       274.160      -72.929        2.28460
     5.8915E-3       10.5000     340.730     -398.54       274.580      -72.923        2.28680
     5.8915E-3       10.2000     340.740     -399.03       275.000      -72.916        2.28890
     5.8915E-3        9.90000    340.750     -399.51       275.410      -72.909        2.29100
     5.8915E-3        9.60000    340.760     -399.97       275.810      -72.901        2.29300
     5.8915E-3        9.30000    340.770     -400.43       276.200      -72.892        2.29510
     5.8915E-3        9.00000    340.780     -400.87       276.590      -72.884        2.29710
     5.8915E-3        8.70000    340.800     -401.31       276.960      -72.874        2.29910
     5.8915E-3        8.40000    340.810     -401.73       277.330      -72.864        2.30110
     5.8915E-3        8.10000    340.820     -402.14       277.690      -72.854        2.30300
     5.8915E-3        7.80000    340.820     -402.54       278.030      -72.843        2.30500
     5.8915E-3        7.50000    340.830     -402.92       278.370      -72.832        2.30690
     5.8915E-3        7.20000    340.840     -403.30       278.710      -72.820        2.30880
     5.8915E-3        6.90000    340.850     -403.66       279.030      -72.807        2.31070
     5.8915E-3        6.60000    340.860     -404.01       279.340      -72.794        2.31260
     5.8915E-3        6.30000    340.870     -404.36       279.650      -72.781        2.31440
     5.8915E-3        6.00000    340.870     -404.68       279.950      -72.767        2.31630
